# y_px x_px y_arcs x_arcs
8 18 2.342798490740863144e+03 4.888764492541675572e+05
8 19 2.342798490774187485e+03 4.888762492412659922e+05
8 20 2.342798490805267193e+03 4.888760492283644853e+05
8 21 2.342798490834175936e+03 4.888758492154629203e+05
8 22 2.342798490860882339e+03 4.888756492025614134e+05
8 23 2.342798490885398223e+03 4.888754491896598483e+05
8 24 2.342798490907638552e+03 4.888752491767583997e+05
8 25 2.342798490927737930e+03 4.888750491638568346e+05
8 26 2.342798490945619506e+03 4.888748491509552696e+05
8 27 2.342798490961271909e+03 4.888746491380537627e+05
8 28 2.342798490974762899e+03 4.888744491251521977e+05
8 29 2.342798490986018805e+03 4.888742491122506326e+05
8 30 2.342798490995112843e+03 4.888740490993490675e+05
8 31 2.342798491001983621e+03 4.888738490864475607e+05
8 32 2.342798491006690256e+03 4.888736490735459956e+05
8 33 2.342798491009085410e+03 4.888734490606444306e+05
8 34 2.342798491009368718e+03 4.888732490477428655e+05
8 35 2.342798491007351458e+03 4.888730490348413587e+05
8 36 2.342798491003276922e+03 4.888728490219397936e+05
8 37 2.342798490996929559e+03 4.888726490090382285e+05
8 38 2.342798490988398953e+03 4.888724489961366635e+05
8 39 2.342798490977666006e+03 4.888722489832351566e+05
8 40 2.342798490964672055e+03 4.888720489703335916e+05
8 41 2.342798490949515781e+03 4.888718489574320265e+05
8 42 2.342798490932087589e+03 4.888716489445304614e+05
8 43 2.342798490912564830e+03 4.888714489316289546e+05
8 44 2.342798490890807443e+03 4.888712489187273895e+05
8 45 2.342798490866807242e+03 4.888710489058259409e+05
8 46 2.342798490840626528e+03 4.888708488929243176e+05
8 47 2.342798490812263026e+03 4.888706488800228690e+05
8 48 2.342798490781688088e+03 4.888704488671213039e+05
8 49 2.342798490748907625e+03 4.888702488542197971e+05
8 50 2.342798490713887077e+03 4.888700488413182320e+05
8 51 2.342798490676741039e+03 4.888698488284168998e+05
8 52 2.342798490637309897e+03 4.888696488155152765e+05
8 53 2.342798490595731437e+03 4.888694488026138279e+05
8 54 2.342798490551950636e+03 4.888692487897123792e+05
8 55 2.342798490505948394e+03 4.888690487768108724e+05
8 56 2.342798490457756998e+03 4.888688487639094237e+05
8 57 2.342798490407357804e+03 4.888686487510080333e+05
8 58 2.342798490354738988e+03 4.888684487381065846e+05
8 59 2.342798490299924651e+03 4.888682487252050778e+05
9 0 2.342998489764682745e+03 4.888800494864674401e+05
9 1 2.342998489837639681e+03 4.888798494735638960e+05
9 2 2.342998489908376996e+03 4.888796494606603519e+05
9 3 2.342998489976928340e+03 4.888794494477567496e+05
9 4 2.342998490043278707e+03 4.888792494348531472e+05
9 5 2.342998490107420366e+03 4.888790494219494867e+05
9 6 2.342998490169377419e+03 4.888788494090458844e+05
9 7 2.342998490229112576e+03 4.888786493961422821e+05
9 8 2.342998490286642664e+03 4.888784493832386215e+05
9 9 2.342998490341949491e+03 4.888782493703351356e+05
9 10 2.342998490395088083e+03 4.888780493574314169e+05
9 11 2.342998490446031610e+03 4.888778493445277563e+05
9 12 2.342998490494743237e+03 4.888776493316240376e+05
9 13 2.342998490541254341e+03 4.888774493187204353e+05
9 14 2.342998490585587206e+03 4.888772493058167165e+05
9 15 2.342998490627690444e+03 4.888770492929131142e+05
9 16 2.342998490667601345e+03 4.888768492800093954e+05
9 17 2.342998490705349468e+03 4.888766492671056185e+05
9 18 2.342998490740813395e+03 4.888764492542018997e+05
9 19 2.342998490774127731e+03 4.888762492412981810e+05
9 20 2.342998490805233359e+03 4.888760492283944623e+05
9 21 2.342998490834098448e+03 4.888758492154907435e+05
9 22 2.342998490860815764e+03 4.888756492025870248e+05
9 23 2.342998490885315277e+03 4.888754491896833060e+05
9 24 2.342998490907583346e+03 4.888752491767795873e+05
9 25 2.342998490927670446e+03 4.888750491638758685e+05
9 26 2.342998490945558387e+03 4.888748491509720334e+05
9 27 2.342998490961258995e+03 4.888746491380683146e+05
9 28 2.342998490974735432e+03 4.888744491251645959e+05
9 29 2.342998490985959961e+03 4.888742491122608772e+05
9 30 2.342998490995050361e+03 4.888740490993570420e+05
9 31 2.342998491001913862e+03 4.888738490864533233e+05
9 32 2.342998491006590939e+03 4.888736490735495463e+05
9 33 2.342998491008982455e+03 4.888734490606457694e+05
9 34 2.342998491009241206e+03 4.888732490477420506e+05
9 35 2.342998491007405846e+03 4.888730490348382737e+05
9 36 2.342998491003164872e+03 4.888728490219344967e+05
9 37 2.342998490996847067e+03 4.888726490090307780e+05
9 38 2.342998490988355115e+03 4.888724489961270010e+05
9 39 2.342998490977551228e+03 4.888722489832232823e+05
9 40 2.342998490964576376e+03 4.888720489703194471e+05
9 41 2.342998490949443749e+03 4.888718489574157284e+05
9 42 2.342998490932115146e+03 4.888716489445120096e+05
9 43 2.342998490912547368e+03 4.888714489316082909e+05
9 44 2.342998490890714038e+03 4.888712489187044557e+05
9 45 2.342998490866785232e+03 4.888710489058008534e+05
9 46 2.342998490840574959e+03 4.888708488928970182e+05
9 47 2.342998490812206910e+03 4.888706488799932995e+05
9 48 2.342998490781619694e+03 4.888704488670895807e+05
9 49 2.342998490748791937e+03 4.888702488541858620e+05
9 50 2.342998490713835508e+03 4.888700488412821433e+05
9 51 2.342998490676648089e+03 4.888698488283784827e+05
9 52 2.342998490637288342e+03 4.888696488154747640e+05
9 53 2.342998490595675776e+03 4.888694488025710452e+05
9 54 2.342998490551847681e+03 4.888692487896674429e+05
9 55 2.342998490505842256e+03 4.888690487767637242e+05
9 56 2.342998490457640855e+03 4.888688487638600636e+05
9 57 2.342998490407247118e+03 4.888686487509563449e+05
9 58 2.342998490354646492e+03 4.888684487380527426e+05
9 59 2.342998490299808509e+03 4.888682487251491402e+05
10 0 2.343198489764493388e+03 4.888800494865417131e+05
10 1 2.343198489837503985e+03 4.888798494736358407e+05
10 2 2.343198489908245392e+03 4.888796494607300847e+05
10 3 2.343198489976822202e+03 4.888794494478242705e+05
10 4 2.343198490043148013e+03 4.888792494349185145e+05
10 5 2.343198490107290581e+03 4.888790494220127584e+05
10 6 2.343198490169232173e+03 4.888788494091068860e+05
10 7 2.343198490228983246e+03 4.888786493962010136e+05
10 8 2.343198490286527885e+03 4.888784493832952576e+05
10 9 2.343198490341848355e+03 4.888782493703893851e+05
10 10 2.343198490395030603e+03 4.888780493574835127e+05
10 11 2.343198490445912739e+03 4.888778493445776985e+05
10 12 2.343198490494648922e+03 4.888776493316717679e+05
10 13 2.343198490541185492e+03 4.888774493187658954e+05
10 14 2.343198490585486525e+03 4.888772493058599648e+05
10 15 2.343198490627571573e+03 4.888770492929540924e+05
10 16 2.343198490667534315e+03 4.888768492800482200e+05
10 17 2.343198490705272889e+03 4.888766492671422893e+05
10 18 2.343198490740746365e+03 4.888764492542364169e+05
10 19 2.343198490774046149e+03 4.888762492413304280e+05
10 20 2.343198490805148595e+03 4.888760492284245556e+05
10 21 2.343198490834068707e+03 4.888758492155185668e+05
10 22 2.343198490860800575e+03 4.888756492026125779e+05
10 23 2.343198490885191859e+03 4.888754491897067055e+05
10 24 2.343198490907554060e+03 4.888752491768007749e+05
10 25 2.343198490927596140e+03 4.888750491638949024e+05
10 26 2.343198490945488629e+03 4.888748491509889136e+05
10 27 2.343198490961157404e+03 4.888746491380829248e+05
10 28 2.343198490974625656e+03 4.888744491251769359e+05
10 29 2.343198490985904755e+03 4.888742491122710053e+05
10 30 2.343198490995039720e+03 4.888740490993650164e+05
10 31 2.343198491001812727e+03 4.888738490864591440e+05
10 32 2.343198491006558925e+03 4.888736490735531552e+05
10 33 2.343198491008995916e+03 4.888734490606471663e+05
10 34 2.343198491009254212e+03 4.888732490477411775e+05
10 35 2.343198491007364282e+03 4.888730490348352469e+05
10 36 2.343198491003157869e+03 4.888728490219292580e+05
10 37 2.343198490996845067e+03 4.888726490090232692e+05
10 38 2.343198490988242611e+03 4.888724489961172803e+05
10 39 2.343198490977477377e+03 4.888722489832113497e+05
10 40 2.343198490964514349e+03 4.888720489703054773e+05
10 41 2.343198490949369443e+03 4.888718489573994884e+05
10 42 2.343198490931999459e+03 4.888716489444934996e+05
10 43 2.343198490912429861e+03 4.888714489315875107e+05
10 44 2.343198490890647918e+03 4.888712489186815801e+05
10 45 2.343198490866681368e+03 4.888710489057757077e+05
10 46 2.343198490840514751e+03 4.888708488928697188e+05
10 47 2.343198490812136697e+03 4.888706488799638464e+05
10 48 2.343198490781539476e+03 4.888704488670578576e+05
10 49 2.343198490748755830e+03 4.888702488541519851e+05
10 50 2.343198490713765295e+03 4.888700488412459963e+05
10 51 2.343198490676568326e+03 4.888698488283401239e+05
10 52 2.343198490637214036e+03 4.888696488154342514e+05
10 53 2.343198490595579642e+03 4.888694488025282626e+05
10 54 2.343198490551759278e+03 4.888692487896223902e+05
10 55 2.343198490505763857e+03 4.888690487767165178e+05
10 56 2.343198490457560183e+03 4.888688487638106453e+05
10 57 2.343198490407130066e+03 4.888686487509047729e+05
10 58 2.343198490354548085e+03 4.888684487379990169e+05
10 59 2.343198490299708737e+03 4.888682487250931445e+05
11 0 2.343398489764350415e+03 4.888800494866157533e+05
11 1 2.343398489837343277e+03 4.888798494737077854e+05
11 2 2.343398489908104239e+03 4.888796494607998175e+05
11 3 2.343398489976633755e+03 4.888794494478919078e+05
11 4 2.343398490042998674e+03 4.888792494349838817e+05
11 5 2.343398490107190810e+03 4.888790494220757973e+05
11 6 2.343398490169136039e+03 4.888788494091677712e+05
11 7 2.343398490228892570e+03 4.888786493962597451e+05
11 8 2.343398490286408105e+03 4.888784493833517190e+05
11 9 2.343398490341767229e+03 4.888782493704436929e+05
11 10 2.343398490394862165e+03 4.888780493575356668e+05
11 11 2.343398490445828429e+03 4.888778493446275243e+05
11 12 2.343398490494562338e+03 4.888776493317194399e+05
11 13 2.343398490541097999e+03 4.888774493188114138e+05
11 14 2.343398490585382660e+03 4.888772493059033877e+05
11 15 2.343398490627540468e+03 4.888770492929951288e+05
11 16 2.343398490667413171e+03 4.888768492800871027e+05
11 17 2.343398490705182667e+03 4.888766492671789019e+05
11 18 2.343398490740667057e+03 4.888764492542708758e+05
11 19 2.343398490773965932e+03 4.888762492413627333e+05
11 20 2.343398490805123856e+03 4.888760492284545326e+05
11 21 2.343398490833986216e+03 4.888758492155463900e+05
11 22 2.343398490860711718e+03 4.888756492026383057e+05
11 23 2.343398490885203955e+03 4.888754491897301632e+05
11 24 2.343398490907462474e+03 4.888752491768220207e+05
11 25 2.343398490927570492e+03 4.888750491639138199e+05
11 26 2.343398490945433423e+03 4.888748491510056774e+05
11 27 2.343398490961127209e+03 4.888746491380975349e+05
11 28 2.343398490974655942e+03 4.888744491251893342e+05
11 29 2.343398490985841363e+03 4.888742491122811916e+05
11 30 2.343398490994919939e+03 4.888740490993731073e+05
11 31 2.343398491001841194e+03 4.888738490864648484e+05
11 32 2.343398491006496442e+03 4.888736490735567641e+05
11 33 2.343398491008961628e+03 4.888734490606485051e+05
11 34 2.343398491009219470e+03 4.888732490477403626e+05
11 35 2.343398491007293615e+03 4.888730490348321619e+05
11 36 2.343398491003133131e+03 4.888728490219240193e+05
11 37 2.343398490996779856e+03 4.888726490090158186e+05
11 38 2.343398490988150115e+03 4.888724489961076761e+05
11 39 2.343398490977494475e+03 4.888722489831995917e+05
11 40 2.343398490964486427e+03 4.888720489702913328e+05
11 41 2.343398490949326060e+03 4.888718489573831903e+05
11 42 2.343398490932008826e+03 4.888716489444751060e+05
11 43 2.343398490912371926e+03 4.888714489315668470e+05
11 44 2.343398490890601806e+03 4.888712489186587627e+05
11 45 2.343398490866651173e+03 4.888710489057506202e+05
11 46 2.343398490840453178e+03 4.888708488928423612e+05
11 47 2.343398490812078762e+03 4.888706488799342769e+05
11 48 2.343398490781508372e+03 4.888704488670261344e+05
11 49 2.343398490748693348e+03 4.888702488541179919e+05
11 50 2.343398490713695082e+03 4.888700488412099076e+05
11 51 2.343398490676515848e+03 4.888698488283017650e+05
11 52 2.343398490637082432e+03 4.888696488153936225e+05
11 53 2.343398490595451221e+03 4.888694488024855382e+05
11 54 2.343398490551678606e+03 4.888692487895775121e+05
11 55 2.343398490505665450e+03 4.888690487766693695e+05
11 56 2.343398490457447679e+03 4.888688487637612270e+05
11 57 2.343398490407030295e+03 4.888686487508532591e+05
11 58 2.343398490354430578e+03 4.888684487379452330e+05
11 59 2.343398490299596233e+03 4.888682487250370905e+05
12 0 2.343598489764220631e+03 4.888800494866899680e+05
12 1 2.343598489837198940e+03 4.888798494737797882e+05
12 2 2.343598489907964904e+03 4.888796494608696084e+05
12 3 2.343598489976530800e+03 4.888794494479594287e+05
12 4 2.343598490042894355e+03 4.888792494350491907e+05
12 5 2.343598490107056477e+03 4.888790494221390109e+05
12 6 2.343598490169038541e+03 4.888788494092287146e+05
12 7 2.343598490228764149e+03 4.888786493963184766e+05
12 8 2.343598490286341075e+03 4.888784493834081804e+05
12 9 2.343598490341673823e+03 4.888782493704980006e+05
12 10 2.343598490394816963e+03 4.888780493575877626e+05
12 11 2.343598490445748666e+03 4.888778493446774664e+05
12 12 2.343598490494508042e+03 4.888776493317671120e+05
12 13 2.343598490541005958e+03 4.888774493188568158e+05
12 14 2.343598490585307445e+03 4.888772493059466360e+05
12 15 2.343598490627453884e+03 4.888770492930362816e+05
12 16 2.343598490667387523e+03 4.888768492801259272e+05
12 17 2.343598490705097447e+03 4.888766492672156310e+05
12 18 2.343598490740631405e+03 4.888764492543052766e+05
12 19 2.343598490773939375e+03 4.888762492413949803e+05
12 20 2.343598490805033180e+03 4.888760492284846259e+05
12 21 2.343598490833950564e+03 4.888758492155742133e+05
12 22 2.343598490860662878e+03 4.888756492026638589e+05
12 23 2.343598490885150113e+03 4.888754491897535627e+05
12 24 2.343598490907420000e+03 4.888752491768432083e+05
12 25 2.343598490927506646e+03 4.888750491639328538e+05
12 26 2.343598490945415051e+03 4.888748491510224412e+05
12 27 2.343598490961072457e+03 4.888746491381120868e+05
12 28 2.343598490974551169e+03 4.888744491252017324e+05
12 29 2.343598490985836179e+03 4.888742491122913198e+05
12 30 2.343598490994903386e+03 4.888740490993809653e+05
12 31 2.343598491001796447e+03 4.888738490864706109e+05
12 32 2.343598491006459881e+03 4.888736490735601983e+05
12 33 2.343598491008910514e+03 4.888734490606498439e+05
12 34 2.343598491009202917e+03 4.888732490477394895e+05
12 35 2.343598491007252051e+03 4.888730490348290768e+05
12 36 2.343598491003102026e+03 4.888728490219187224e+05
12 37 2.343598490996675991e+03 4.888726490090083680e+05
12 38 2.343598490988162212e+03 4.888724489960979554e+05
12 39 2.343598490977363326e+03 4.888722489831876010e+05
12 40 2.343598490964488519e+03 4.888720489702773048e+05
12 41 2.343598490949281313e+03 4.888718489573668339e+05
12 42 2.343598490931926790e+03 4.888716489444565959e+05
12 43 2.343598490912323996e+03 4.888714489315461833e+05
12 44 2.343598490890563426e+03 4.888712489186358289e+05
12 45 2.343598490866581869e+03 4.888710489057254163e+05
12 46 2.343598490840410705e+03 4.888708488928150618e+05
12 47 2.343598490812056752e+03 4.888706488799048238e+05
12 48 2.343598490781414057e+03 4.888704488669944112e+05
12 49 2.343598490748600852e+03 4.888702488540840568e+05
12 50 2.343598490713626234e+03 4.888700488411737606e+05
12 51 2.343598490676408346e+03 4.888698488282634062e+05
12 52 2.343598490637014493e+03 4.888696488153531100e+05
12 53 2.343598490595421936e+03 4.888694488024428720e+05
12 54 2.343598490551604755e+03 4.888692487895324593e+05
12 55 2.343598490505565223e+03 4.888690487766222213e+05
12 56 2.343598490457396565e+03 4.888688487637119251e+05
12 57 2.343598490406968722e+03 4.888686487508016871e+05
12 58 2.343598490354322621e+03 4.888684487378913909e+05
12 59 2.343598490299465993e+03 4.888682487249810365e+05
13 0 2.343798489764081751e+03 4.888800494867641246e+05
13 1 2.343798489837065517e+03 4.888798494738517329e+05
13 2 2.343798489907868770e+03 4.888796494609392830e+05
13 3 2.343798489976411474e+03 4.888794494480270077e+05
13 4 2.343798490042782760e+03 4.888792494351145579e+05
13 5 2.343798490106951249e+03 4.888790494222021662e+05
13 6 2.343798490168906028e+03 4.888788494092897163e+05
13 7 2.343798490228670289e+03 4.888786493963772082e+05
13 8 2.343798490286201741e+03 4.888784493834647583e+05
13 9 2.343798490341594515e+03 4.888782493705522502e+05
13 10 2.343798490394733562e+03 4.888780493576398003e+05
13 11 2.343798490445698008e+03 4.888778493447272922e+05
13 12 2.343798490494436919e+03 4.888776493318147841e+05
13 13 2.343798490540968487e+03 4.888774493189022760e+05
13 14 2.343798490585252239e+03 4.888772493059898261e+05
13 15 2.343798490627418687e+03 4.888770492930773180e+05
13 16 2.343798490667314582e+03 4.888768492801648099e+05
13 17 2.343798490705050426e+03 4.888766492672522436e+05
13 18 2.343798490740570742e+03 4.888764492543397355e+05
13 19 2.343798490773844605e+03 4.888762492414272274e+05
13 20 2.343798490804943867e+03 4.888760492285147193e+05
13 21 2.343798490833866254e+03 4.888758492156021530e+05
13 22 2.343798490860578113e+03 4.888756492026895285e+05
13 23 2.343798490885070805e+03 4.888754491897770204e+05
13 24 2.343798490907368432e+03 4.888752491768645123e+05
13 25 2.343798490927464627e+03 4.888750491639518877e+05
13 26 2.343798490945356207e+03 4.888748491510393214e+05
13 27 2.343798490961047264e+03 4.888746491381266969e+05
13 28 2.343798490974562355e+03 4.888744491252140724e+05
13 29 2.343798490985826902e+03 4.888742491123015643e+05
13 30 2.343798490994878193e+03 4.888740490993889398e+05
13 31 2.343798491001731691e+03 4.888738490864764317e+05
13 32 2.343798491006354197e+03 4.888736490735638072e+05
13 33 2.343798491008864403e+03 4.888734490606512991e+05
13 34 2.343798491009138161e+03 4.888732490477386746e+05
13 35 2.343798491007255507e+03 4.888730490348261083e+05
13 36 2.343798491003038180e+03 4.888728490219134837e+05
