# y_px x_px signal noise
3.300000000000000000e+01 3.100000000000000000e+01 1.911836433410644531e+01 2.618734121322631836e+00
3.300000000000000000e+01 3.200000000000000000e+01 1.613773345947265625e+01 2.543149232864379883e+00
3.300000000000000000e+01 3.300000000000000000e+01 1.290108203887939453e+01 2.437886714935302734e+00
3.300000000000000000e+01 3.400000000000000000e+01 1.002441596984863281e+01 2.337562322616577148e+00
3.300000000000000000e+01 3.500000000000000000e+01 7.718771934509277344e+00 2.380852222442626953e+00
3.300000000000000000e+01 3.600000000000000000e+01 6.212130546569824219e+00 2.268578290939331055e+00
3.300000000000000000e+01 3.700000000000000000e+01 4.838139057159423828e+00 2.172307968139648438e+00
3.400000000000000000e+01 2.200000000000000000e+01 5.422620296478271484e+00 2.280057191848754883e+00
3.400000000000000000e+01 2.300000000000000000e+01 6.602753162384033203e+00 2.248972177505493164e+00
3.400000000000000000e+01 2.400000000000000000e+01 8.157992362976074219e+00 2.265177488327026367e+00
3.400000000000000000e+01 2.500000000000000000e+01 1.004827308654785156e+01 2.255517005920410156e+00
3.400000000000000000e+01 2.600000000000000000e+01 1.207892417907714844e+01 2.239279985427856445e+00
3.400000000000000000e+01 2.700000000000000000e+01 1.402022933959960938e+01 2.346887588500976562e+00
3.400000000000000000e+01 2.800000000000000000e+01 1.555360412597656250e+01 2.376157522201538086e+00
3.400000000000000000e+01 2.900000000000000000e+01 1.626895523071289062e+01 2.376271486282348633e+00
3.400000000000000000e+01 3.000000000000000000e+01 1.575563049316406250e+01 2.422572135925292969e+00
3.400000000000000000e+01 3.100000000000000000e+01 1.445978355407714844e+01 2.452371597290039062e+00
3.400000000000000000e+01 3.200000000000000000e+01 1.241360950469970703e+01 2.441897869110107422e+00
3.400000000000000000e+01 3.300000000000000000e+01 1.046643924713134766e+01 2.345115661621093750e+00
3.400000000000000000e+01 3.400000000000000000e+01 8.428224563598632812e+00 2.243647098541259766e+00
3.400000000000000000e+01 3.500000000000000000e+01 6.405042171478271484e+00 2.307511091232299805e+00
3.400000000000000000e+01 3.600000000000000000e+01 5.268034458160400391e+00 2.204160451889038086e+00
3.400000000000000000e+01 3.700000000000000000e+01 4.212684631347656250e+00 2.105311632156372070e+00
3.500000000000000000e+01 2.300000000000000000e+01 5.529589653015136719e+00 2.259633302688598633e+00
3.500000000000000000e+01 2.400000000000000000e+01 6.791610717773437500e+00 2.279206275939941406e+00
3.500000000000000000e+01 2.500000000000000000e+01 8.060544967651367188e+00 2.255614519119262695e+00
3.500000000000000000e+01 2.600000000000000000e+01 9.633812904357910156e+00 2.242890119552612305e+00
3.500000000000000000e+01 2.700000000000000000e+01 1.085014533996582031e+01 2.327691555023193359e+00
3.500000000000000000e+01 2.800000000000000000e+01 1.176856994628906250e+01 2.329659700393676758e+00
3.500000000000000000e+01 2.900000000000000000e+01 1.213286209106445312e+01 2.333997249603271484e+00
3.500000000000000000e+01 3.000000000000000000e+01 1.180364322662353516e+01 2.381305456161499023e+00
3.500000000000000000e+01 3.100000000000000000e+01 1.116277217864990234e+01 2.416656494140625000e+00
3.500000000000000000e+01 3.200000000000000000e+01 9.765905380249023438e+00 2.417934894561767578e+00
3.500000000000000000e+01 3.300000000000000000e+01 8.271707534790039062e+00 2.323701381683349609e+00
3.500000000000000000e+01 3.400000000000000000e+01 6.829355716705322266e+00 2.274657964706420898e+00
